pos	HSC	MPP	LMPP	CLP	CMP	GMP-A	GMP-B	GMP-C	MEP	Mono	mDC	Ery	Mega	CD4	CD8	Bcell	Plasma	NK	pDC	chr
24378239	3.973181902425873e-05	9.728603408282319e-06	7.662033784447418e-05	0.0001077071242807908	0.0	0.0	0.0	0.0	2.7395870658157093e-05	0.0	0.0	1.7495605945775836e-05	0.0	1.4829237048911272e-05	0.0	2.2316229589185125e-05	4.006486251299861e-05	1.4960809108369043e-05	0.0002512133977880502	chr1
24378339	3.266542168101808e-05	1.249104635137483e-05	4.25047129648178e-05	8.712146230220962e-05	0.0	0.0	0.0	0.0	1.55735862247615e-05	0.0	0.0	5.149650051964208e-05	0.0	1.9642235038470196e-05	0.0	5.573769275148815e-05	1.7558306280597e-05	0.0	0.0002100955089955813	chr1
24378439	5.999771329166586e-06	0.0	5.7884707787613705e-05	1.3601240950133991e-05	1.6073039564045487e-05	0.0	0.0	0.0	0.0	2.623373053543565e-05	0.0	3.301057725618082e-07	0.0	2.0552802225684044e-05	0.0	6.85351512284048e-05	4.1341830242496574e-05	0.0	0.00021572809636811698	chr1
24378539	0.0	9.368284763531122e-06	6.627379587277512e-05	0.0	4.6107332472042895e-05	0.0	0.0	0.0	2.9328360009328502e-05	5.407360783834695e-05	2.150297584734225e-05	2.6408461804944656e-05	0.0	1.6520290396594136e-05	0.0	9.328395676695213e-05	4.357652376911801e-05	0.0	0.00035428975215402026	chr1
24378639	0.0	6.365629390604481e-06	1.0346541971699069e-05	2.609967857998685e-05	3.320197223813776e-05	0.0	0.0	0.0	7.707220160860267e-05	8.976575822669477e-05	1.868710996257124e-05	1.287412512991052e-05	0.0	3.928447007694039e-05	0.0	7.667898862834142e-05	1.1652330531668919e-05	0.0	0.00034696738409411535	chr1
24378739	6.2664278326851014e-06	0.0	4.334362177333394e-05	0.00010586911874698891	0.0	0.0	0.0	0.0	9.50329816547419e-05	9.940263883154869e-05	0.0	0.0	1.7520940543137773e-05	3.186985155248475e-05	0.0	7.287148070667698e-05	1.6281338551099036e-05	7.518376203597964e-06	0.00023825844585825974	chr1
24378839	3.293207818453659e-05	0.0	4.1665804156301656e-05	0.0001514516559852758	3.155947184473165e-05	0.0	0.0	0.0	9.878428252559704e-05	6.371048844320087e-05	0.0	6.305020307998454e-05	5.3341530097997226e-05	5.853646203517608e-06	0.0	0.00010502377485793378	0.00011093657368816456	2.0504662373448993e-05	0.00011941085229775666	chr1
24378939	2.4932383078981146e-05	0.0	0.0	0.00010954512981459269	4.352626042526187e-05	0.0	0.0	0.0	6.490888946484902e-05	3.3193699861163474e-05	0.0	0.00017660658991731687	5.8143565654264614e-05	1.0146320086097187e-05	1.2272500341185438e-05	0.00011348490418977543	0.0001974511427879634	2.058060556742473e-05	7.09706008939497e-05	chr1
24379039	0.0	2.0418056535901164e-05	0.0	3.9333318423360465e-05	3.390590097816895e-05	0.0	0.0	0.0	1.5005207165463637e-05	3.943982617912434e-05	0.0	3.895248116229337e-05	2.5956948952796703e-05	5.3073058911892974e-05	2.9389408711786182e-05	0.00010333154913965308	0.00019122592221846262	5.3919667722773274e-06	0.0	chr1
24379139	0.0	2.654347349667151e-05	0.0	2.6467279686747228e-05	1.6190361020717352e-05	0.0	0.0	0.0	8.75303751318712e-06	7.959349558450226e-05	0.0	0.00010596395299234044	3.8675853939667084e-05	7.258521292361834e-05	4.1984869588265975e-05	7.720781009856471e-05	0.0001347200991904365	0.0	0.0	chr1
24379239	2.4932383078981146e-05	0.0	0.0	0.0001735077223908985	4.716322558208968e-05	0.0	0.0	0.0	5.2518225079122726e-05	6.924277198338069e-05	0.0	0.00018188828068155632	3.8675853939667084e-05	2.0552802225684044e-05	5.9586218761808244e-05	6.768903950460293e-05	5.61865804304908e-05	1.2834399781899553e-05	0.0	chr1
24379339	3.973181902425873e-05	1.0088922053033517e-05	0.0	0.00017571332903146077	6.593465864958806e-05	0.0	0.0	0.0	4.5015621496390906e-05	2.3199897752426085e-06	0.0	0.00012147892430274542	5.230325169890075e-05	0.0	4.545669534268028e-05	0.00011105232958554251	6.241179777921298e-05	2.384616290838142e-05	5.632587372535692e-07	chr1
24379439	1.8799283498055303e-05	6.125416960770349e-06	0.0	6.874140696419071e-05	5.2325369675651735e-05	0.0	0.0	3.802300384134033e-05	5.7974664048382235e-06	5.175361806310434e-06	0.0	6.04093563788109e-05	6.086904485332367e-05	0.0	3.0196810050022065e-05	6.74775102501193e-05	0.00010582870185995265	4.419893820024827e-05	4.1681146556764117e-05	chr1
24379539	2.0132566015647878e-05	0.0	0.0	0.00011910275859036252	2.334696987770111e-05	0.0	0.0	7.405787676287202e-05	0.0	6.817200724174434e-05	0.0	4.159332734278783e-05	5.9441413101904445e-05	0.0	1.9458372251484807e-05	6.092013385483712e-05	0.00022155391127286377	3.174425483182841e-05	8.505206932528894e-05	chr1
24379639	5.853110252231403e-05	0.0	0.0	4.9258548305890676e-05	0.0	4.589497556951267e-05	0.0	7.405787676287202e-05	1.0799202126659436e-05	0.00016239928472695442	0.0	0.00014194548220157753	4.373745898546244e-05	0.0	2.1476875597074516e-05	8.270754296104981e-05	0.0002253848116781848	2.817492496499843e-05	0.00012504343967029234	chr1
24379739	2.1332520281481196e-05	3.759324526904155e-05	0.0	0.00013307160064725688	0.0	8.823679174009533e-05	0.0	5.88983784993311e-05	3.353436449857404e-05	0.00019987604159978303	0.0	0.0001650528862809041	3.4522742107219615e-05	1.1186968300055872e-05	2.2203536801486814e-05	7.075619837988688e-05	0.00016361149326513328	4.951496181887723e-05	0.0001548961527447315	chr1
24379839	0.0	3.8674201203295144e-05	0.0	0.00015292206041231732	1.2905360233905136e-06	3.3458917673257625e-05	0.0	9.195105504114982e-06	7.002430179538987e-05	0.0001429470633517689	0.0	6.305020255930536e-05	3.1927047211939945e-05	5.112184351072044e-05	6.055510036769131e-06	9.444736243418264e-05	0.00017159254069928396	5.4830985034232535e-05	0.00014644727168592798	chr1
24379939	0.0	1.165030284695537e-05	0.0	0.00018931456998159474	1.1497502753842759e-05	0.0	0.0	0.0	0.0001027629378778764	0.00013580863412504722	5.0429598118171705e-05	6.998242378310334e-05	7.57942889797849e-05	5.359338301887232e-05	0.0	7.202536815605252e-05	0.00018005245139958526	5.657767831016861e-05	0.0001988303342505099	chr1
24380039	0.0	2.522230513258379e-06	0.0	0.00020990023196017593	5.866072833593244e-07	2.960966165775011e-07	4.315552443455885e-06	0.0	7.184311448288577e-05	0.0001131441167310626	0.00011161068451849226	7.856517386971035e-05	8.929190236909149e-05	6.686164774684556e-05	0.0	5.721839085658975e-05	0.00015626892962571464	7.799365888227888e-05	0.00023262585848572405	chr1
24380139	0.0	2.7264110786173907e-05	0.0	0.00014520243717034938	1.7598218500779732e-05	6.573344888020524e-05	4.541605190494051e-05	0.0	0.00010094412150833742	0.0002471681395649235	0.00015256873465625465	8.813824127400279e-05	3.439295736245563e-05	5.632508458051387e-05	5.732549501474777e-06	5.98624932220894e-05	0.00011955610551219118	8.763844565442916e-05	0.0001678511037015636	chr1
24380239	0.0	3.63921831198709e-05	0.0	0.00011836755637684176	5.04482263689019e-06	0.00014775221167217305	2.1577762217279426e-05	0.0	0.00012959042670146435	0.0001848853383561819	3.123051254018755e-05	0.0002495599667642587	5.087561994748154e-05	3.356090490016762e-05	1.0819177932360848e-05	7.255418877477195e-05	9.321864474346984e-05	4.412299550633185e-05	0.0001678511037015636	chr1
24380339	0.0	2.774453564584217e-05	2.0972720212903518e-05	4.6685340558568025e-05	0.0	0.00015663511016949808	0.0	0.0	6.763710841365908e-05	5.443052934223043e-05	0.0	0.00038457323603819315	7.735170787933417e-05	3.876414596996104e-05	3.633306022061478e-05	7.287148117562113e-05	0.00011843875902894817	3.349094854330002e-05	8.617858679979608e-05	chr1
24380439	0.0	3.7232926624290356e-06	7.689997411397957e-05	5.5140166014056725e-06	0.0	7.757731354330528e-05	0.0	0.0	3.387539193415275e-05	2.3735280008251302e-05	0.0	0.0002680458961717343	5.7235072440916726e-05	5.255273480491363e-05	8.800674586771137e-05	9.275513676526448e-05	0.00011189429938026264	4.526214360953925e-05	0.0	chr1
24380539	0.0	0.0	8.417051712111945e-05	8.675386119544925e-05	0.0	9.178995113902534e-06	0.0	0.0	3.137452407324215e-05	5.496591159805565e-05	0.0	0.00011784776080456553	5.6326579227568845e-05	4.1756009585092266e-05	7.137427830005215e-05	0.00010798516901959147	0.00011141543583404433	4.427488208785467e-05	0.0	chr1
24380639	0.0	0.0	0.00015128322360488037	0.0002624671903872319	2.0061969090888892e-05	0.0	0.0	0.0	3.4102743557871903e-05	0.00011653487167341549	0.0	5.314702938245112e-05	2.8422859103312388e-05	2.9008068964098366e-05	4.66677973500341e-05	9.518771151758503e-05	0.00020734764216644568	1.4277320467438557e-05	0.0	chr1
24380739	0.0	2.3420711908827807e-05	0.00010682105495105525	0.00034444223703447433	4.282233168523068e-05	0.0	0.0	0.0	5.6724230667485595e-05	0.00016561157929684232	0.0	5.7108298653192816e-05	4.334810475117049e-05	8.715428791903994e-06	3.3668635804436366e-05	9.529347493544457e-05	0.00016137680061372342	0.0	7.3223635842963984e-06	chr1
24380839	0.0	3.819377634362688e-05	1.202435958873135e-05	0.00021761985520214386	9.679020175428853e-05	0.0	0.0	0.0	0.00015232559175247745	0.00027322341236123284	0.0	0.00023305467678240245	5.879248937808453e-05	5.2682815853562905e-05	3.867452410149885e-05	0.00011634053367482876	0.0002033571225628648	9.796671837364198e-06	0.00011997411103501022	chr1
24380939	0.0	3.5791652045285566e-05	1.7057812439828194e-05	4.0803722850401974e-05	0.00013644485410937884	0.0	0.0	4.796365844038356e-05	0.0001930215354894721	0.00019844835707915752	0.0	0.000316241334696189	3.8675853939667084e-05	4.852022297582373e-05	8.962154854418313e-06	0.00017112635259276286	0.00012546208451690634	5.536258660971183e-05	0.00010420286639191028	chr1
24381039	0.0	2.5342411347500857e-05	7.298506634090424e-05	2.3158869725903825e-05	0.00013538896099933207	2.7536985341707602e-05	2.5276807168813044e-05	7.405787676287202e-05	0.00016176068344987368	0.00015561777886700205	0.0	0.0002723372696182883	4.205025730353066e-05	1.860158682451151e-05	0.0	0.00017260705120383053	7.071208802094974e-05	7.943657972106188e-05	5.238306256458193e-05	chr1
24381139	1.4666107693518321e-06	1.4532852004964946e-05	3.6632351305204813e-05	3.0143290754351008e-05	0.00010230431021786617	8.675630865720782e-05	7.130936656567582e-05	4.10052002210533e-05	0.00011435786909383271	0.00016239928526742129	0.0	0.00018287860060263762	4.230982679305862e-05	1.8081262717532166e-05	2.0750214392662223e-05	9.677417217670167e-05	7.709692666843956e-05	7.81455452863613e-05	0.00016503481001529574	chr1
24381239	2.8132261121203325e-05	3.0026553729266417e-06	0.0	0.0	6.98062667197596e-05	8.823679174009533e-05	0.00011240986602716044	0.0	8.082350381213758e-05	5.5322833182434195e-05	0.0	0.00013864442447595945	5.386066907705316e-05	2.042272119893921e-05	2.4222040147076523e-05	4.019036608478838e-05	6.560421710295789e-05	7.700639725574315e-05	0.00011884759356050308	chr1
24381339	3.66652692337958e-05	7.5666915397751375e-06	0.0	3.7127711782798194e-05	6.218037203608838e-05	8.823679174009533e-05	0.00010234024365909671	0.0	9.287313896248051e-05	6.763662503191631e-05	7.67963423119366e-07	8.120602005020482e-05	7.735170787933417e-05	0.0	1.2111020073538261e-06	5.89106155505977e-05	7.805465246556303e-05	5.278051957117303e-05	6.1958461097892605e-06	chr1
24381439	9.99961888194431e-06	3.158793452318827e-05	0.0	0.00010954512981459269	4.200108148852762e-05	8.616411542405281e-05	2.0139244736127466e-05	0.0	0.00012947675109568928	0.00011118104877018444	5.196552496441044e-05	0.0	7.021354691731508e-05	0.0	1.2918421411774146e-05	4.156529966137324e-05	6.560421710295789e-05	2.3390503744527e-05	2.9852713074439165e-05	chr1
24381539	0.0	2.3180499478993672e-05	0.0	0.00012057316301740403	4.57553681020273e-05	2.69447921085526e-05	0.0	0.0	0.00011128862133554727	0.00013973476996630846	7.62843666965237e-05	0.00012312945424162476	3.0110060785244173e-05	1.0406482139586857e-05	5.732549501474777e-06	2.961395395721249e-05	6.624270096770686e-05	7.442433009622227e-06	0.0001498268241094494	chr1
24381639	0.0	0.0	0.0	4.778814387884916e-05	3.4961794088215735e-05	0.0	0.0	0.0	8.53705353385318e-05	9.31565128125695e-05	8.14041228506528e-05	0.00022810309213784424	0.0	1.8471505797766673e-05	1.4129523419127973e-05	3.1517708140176147e-05	5.953862038784256e-05	1.9213628075861462e-05	9.350095038409248e-05	chr1
24381739	0.0	1.4893170649716142e-05	8.109451815656026e-06	7.057941249799261e-05	3.226340058476284e-05	0.0	0.0	0.0	3.137452407324215e-05	8.155656363737477e-05	7.62843666965237e-05	0.00025583198095548593	1.2329550752578433e-05	2.36747468675601e-05	2.4060559879429348e-05	2.8239020380627624e-05	9.832651592402516e-05	1.2530627005996606e-05	8.448881058803537e-05	chr1
24381839	0.0	6.846054250272743e-06	9.116142385875395e-05	3.271649850167366e-05	2.979964999465368e-05	0.0	0.0	0.0	1.2390663492693458e-05	2.659065203931913e-05	7.62843666965237e-05	0.00015547982009152974	5.295217586370527e-05	6.243889283752115e-06	2.4060559879429348e-05	4.1671063782649004e-05	9.353788716596281e-05	1.670750267466214e-05	0.0	chr1
24381939	0.0	0.0	0.00018931375815020522	8.859186672925113e-05	1.443053917063938e-05	0.0	0.0	0.0	2.1712080065178444e-05	5.5858215587750254e-05	7.62843666965237e-05	0.00013006167438935244	6.813699100109134e-05	5.7235651767727716e-05	3.108495152208154e-05	4.57958645124036e-05	0.00011077695224936305	3.6756505722947255e-05	0.0	chr1
24382039	0.0	0.0	0.0001949064843964859	0.00013527720728781915	1.6073039564045487e-05	0.0	0.0	0.0	0.0	0.00012010408606828972	4.6333793194868414e-05	6.635126028492345e-05	4.516509117786626e-05	0.00011265016981816077	3.189235286031742e-05	7.340030088113353e-05	0.00012546208274897896	3.402255079627903e-05	0.0	chr1
24382139	0.0	0.0	0.00011800650690287573	0.0002826852510987308	5.197340530563614e-05	0.0	0.0	0.0	0.0	0.0002289651449597379	0.0	3.301057725618082e-07	4.87990640312578e-05	0.0001367151611897436	4.085450771473574e-05	9.867792533539258e-05	8.332214594262722e-05	1.5872127540929034e-05	9.575398533310674e-06	chr1
24382239	0.0	0.0	1.8176357517849716e-05	0.0002995949020097082	6.992358817643147e-05	0.0	0.0	0.0	1.3072718363850895e-05	0.00010154416891278474	4.940564688734588e-05	0.0	9.188759543428506e-05	4.5788522071315204e-05	5.2642567252979644e-05	0.00013495501978448172	4.8365152754735376e-05	1.3138172557802503e-05	0.0001222271459840245	chr1
24382339	2.0132566015647878e-05	0.0	0.0	0.0002639375946539515	6.945430234974401e-05	0.0	0.0	0.0	1.818812989753168e-05	6.014127340436608e-05	7.62843666965237e-05	4.8855654339147616e-05	0.00011447014108936589	1.157721138029038e-05	2.478722108384164e-05	0.00013749335997852605	5.7782789759782857e-05	1.16952518722635e-05	0.0001678511037015636	chr1
24382439	2.039922251916639e-05	0.0	2.432835544696808e-05	0.00025842357805254585	6.81637663263535e-05	9.593530377111035e-05	0.0	4.597552752057491e-05	2.9442035271629408e-05	0.00010618414821028546	5.0941573733584613e-05	0.00022348161250218508	8.176438867212809e-05	4.2796657799050955e-05	3.302271473384766e-05	0.0001037546049953837	7.629882203004987e-05	3.22758567057302e-05	0.0001678511037015636	chr1
24382539	0.0	1.3692108500545486e-05	2.572653679449498e-05	0.00024151392714156844	3.9537330898418466e-05	0.00017647358348019067	0.0	7.405787676287202e-05	1.2163311868974312e-05	7.780888865154894e-05	0.0	0.00018551944858815323	5.308196060846926e-05	3.317066181993311e-05	4.2307830123560325e-05	5.267053276554699e-05	9.273978170487425e-05	7.579130602308379e-05	0.00023206260169438721	chr1
24382639	0.0	1.1169877987287107e-05	0.0	7.499062577911715e-05	8.799109250389866e-06	0.00014064589263356353	0.0	3.752597111138817e-05	1.898386058054869e-05	5.8713587388832166e-05	0.0	8.681781818375556e-05	5.5158516524692995e-05	7.1544564709659646e-06	3.988562610885267e-05	4.442093093581873e-05	8.140669275549518e-05	6.933613404315231e-05	0.00013123928772599836	chr1
24382739	0.0	0.0	0.0	0.0	1.2318752950545811e-05	8.823679174009533e-05	0.0	0.0	3.387539193415275e-05	7.53104373194139e-05	2.3038902693580983e-06	5.7438404425754626e-05	7.735170787933417e-05	1.3138183701228408e-05	2.2445757202957578e-05	1.0153355642472854e-05	0.00010151893519525737	5.1109768682665407e-05	8.674184553704964e-05	chr1
24382839	0.0	0.0	0.0	0.0	3.4961794088215735e-05	3.997304323796265e-05	0.0	0.0	2.9442035271629408e-05	6.603047821844347e-06	5.3501451810649164e-05	4.4564279295844104e-05	7.800063116216948e-05	3.655276851529884e-05	2.381833947795858e-05	1.3220515159469862e-05	3.6393580290691965e-05	4.0022063225213406e-05	6.0831943623385465e-05	chr1
24382939	0.0	3.60318644751197e-07	0.0	0.0	3.4961794088215735e-05	0.0	0.0	0.0	6.706872899714807e-06	5.353822558252173e-07	0.00010981876950606934	5.347713515501293e-05	4.853949454172983e-05	1.0536563166331694e-05	3.4395297008848666e-05	3.1517708140176147e-05	2.5539354589959273e-05	2.620040192162927e-05	0.00016390829254078862	chr1
24383039	0.0	1.4893170649716142e-05	0.0	2.573207747322647e-06	5.3850548612385976e-05	0.0	0.0	3.727745474641209e-05	0.0	3.622753264417304e-05	0.00012057025742974047	0.00014260569374670114	3.0110060785244173e-05	9.105671872138501e-07	2.4060559879429348e-05	3.299840583803677e-05	0.00013583744366069288	9.113183277088441e-06	0.0002574092429248811	chr1
24383139	0.0	2.282018083424248e-06	0.0	7.131461471151337e-05	6.992358817643147e-05	0.0	4.048399196956235e-05	7.902820406239363e-05	0.0	7.174122228057912e-05	7.62843666965237e-05	0.00011157575112589117	3.3354679404343765e-05	1.4048750888442259e-05	8.477714051476783e-06	4.99206652421582e-05	0.00015339575079899724	0.0	0.00034077153798432605	chr1
24383239	0.0	1.3091577425960157e-05	0.0	3.124609407463214e-05	5.103483365226122e-05	3.849256015507514e-06	6.123974419761209e-05	7.405787676287202e-05	0.0	2.9267563318445214e-05	7.62843666965237e-05	6.998242378310334e-05	1.2978474476398352e-05	2.991863615131222e-06	8.154753516182429e-06	7.900580004918689e-05	0.00015355537262289184	1.116364951443334e-05	0.00012616995714479949	chr1
24383339	0.0	1.7655613592808652e-05	0.0	0.0	1.2318752950545811e-05	6.306857933100774e-05	6.123974419761209e-05	3.653190565148385e-05	1.4209476482446625e-05	1.8381457449999127e-05	7.62843666965237e-05	1.8155817490899452e-05	4.179068781400269e-05	2.562596226873264e-05	9.12363512206549e-06	5.0343722825577796e-05	0.000160419073836363	2.2631071804769627e-05	0.0	chr1
24383439	0.0	0.0	0.0	0.0	3.519643700155946e-07	8.823679174009533e-05	6.123974419761209e-05	0.0	3.387539193415275e-05	5.318130407863826e-05	3.8654158963674756e-05	0.00012147892430274542	6.229667748671209e-05	3.876414596996104e-05	2.2930198005899107e-05	4.3997874882637947e-05	0.00010774415352421652	3.273151660354265e-05	4.6187216454792665e-05	chr1
24383539	0.0	9.728603408282319e-06	0.0	0.0	2.3816255704388568e-05	8.823679174009533e-05	6.123974419761209e-05	0.0	3.28523096274166e-05	0.00013384556562370218	0.0	0.0001729754248223875	3.880563868443107e-05	3.876414596996104e-05	6.0474360233867717e-05	7.128501902328759e-05	7.997010405980997e-05	4.526214360953925e-05	4.337092276852482e-05	chr1
